points,cells,social_info,unique_rounds,env_number,gender,soc_info_round,gempresent,round,tot_points,gem,trial,cell,x,y,group,uniqueID,round_gem_found,gem_found,social_info_use,performance_group,performance_group_f,demonstrator,demo_type
242.0,60.0,21.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,7,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
267.0,60.0,17.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,8,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
244.0,60.0,35.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,9,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
244.0,60.0,55.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,10,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
243.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,11,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
255.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,12,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
251.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,13,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
255.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,14,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
264.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,15,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
248.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,16,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
257.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,17,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
243.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,18,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
265.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,19,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
243.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,20,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
261.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,21,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
243.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,22,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
242.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,23,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
257.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,24,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
270.0,60.0,60.0,113,6.0,1.0,335.0,1.0,5,5466,1.0,25,59.0,3.0,7.0,adolescents,18,4.0,1,ignore,3,high,335.0,gem_found
-10.0,53.0,36.0,114,1.0,1.0,800.0,0.0,6,137,0.0,1,52.0,4.0,6.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-35.0,27.0,35.0,114,1.0,1.0,800.0,0.0,6,137,0.0,2,26.0,2.0,3.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-30.0,41.0,34.0,114,1.0,1.0,800.0,0.0,6,137,0.0,3,40.0,0.0,5.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-51.0,39.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,4,38.0,6.0,4.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-40.0,55.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,5,54.0,6.0,6.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-2.0,57.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,6,56.0,0.0,7.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-8.0,1.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,7,0.0,0.0,0.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-6.0,15.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,8,14.0,6.0,1.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-54.0,21.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,9,20.0,4.0,2.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-58.0,64.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,10,63.0,7.0,7.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
50.0,12.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,11,11.0,3.0,1.0,adolescents,18,,0,copy,1,low,800.0,no_gem
35.0,12.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,12,11.0,3.0,1.0,adolescents,18,,0,copy,1,low,800.0,no_gem
36.0,12.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,13,11.0,3.0,1.0,adolescents,18,,0,copy,1,low,800.0,no_gem
45.0,12.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,14,11.0,3.0,1.0,adolescents,18,,0,copy,1,low,800.0,no_gem
28.0,12.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,15,11.0,3.0,1.0,adolescents,18,,0,copy,1,low,800.0,no_gem
-23.0,44.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,16,43.0,3.0,5.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
13.0,11.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,17,10.0,2.0,1.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
31.0,4.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,18,3.0,3.0,0.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
-14.0,13.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,19,12.0,4.0,1.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
36.0,4.0,11.0,114,1.0,1.0,800.0,0.0,6,137,0.0,20,3.0,3.0,0.0,adolescents,18,,0,ignore,1,low,800.0,no_gem
